url,name,desc,rating,,,
https://github.com/h2non/gentleman,gentleman,gentleman - Full-featured plugin-driven HTTP client library.,1.1k,,,
https://github.com/hashicorp/go-cleanhttp,go-cleanhttp,"go-cleanhttp - Get easily stdlib HTTP client, which does not share any state with other clients.",362,,,
https://github.com/bozd4g/go-http-client,go-http-client,go-http-client - Make http calls simply and easily.,75,,,
https://github.com/NdoleStudio/go-otelroundtripper,go-otelroundtripper,go-otelroundtripper - Go http.RoundTripper that emits open telemetry metrics for HTTP requests.,76,,,
https://github.com/wenerme/go-req,go-req,go-req - Declarative golang HTTP client.,22,,,
https://github.com/hashicorp/go-retryablehttp,go-retryablehttp,go-retryablehttp - Retryable HTTP client in Go.,1.9k,,,
https://github.com/go-zoox/fetch,go-zoox/fetch,"go-zoox/fetch - A Powerful, Lightweight, Easy Http Client, inspired by Web Fetch API.",72,,,
https://github.com/levigross/grequests,grequests,"grequests - A Go ""clone"" of the great and famous Requests library.",2.1k,,,
https://github.com/gojektech/heimdall,heimdall,heimdall - An enhanced http client with retry and hystrix capabilities.,2.6k,,,
https://github.com/ybbus/httpretry,httpretry,httpretry - Enriches the default go HTTP client with retry functionality.,43,,,
https://github.com/sethgrid/pester,pester,"pester - Go HTTP client calls with retries, backoff, and concurrency.",643,,,
https://github.com/imroc/req,req,req - Simple Go HTTP client with Black Magic (Less code and More efficiency).,4.1k,,,
https://github.com/monaco-io/request,request,"request - HTTP client for golang. If you have experience about axios or requests, you will love it. No 3rd dependency.",289,,,
https://github.com/carlmjohnson/requests,requests,"requests - HTTP requests for Gophers. Uses context.Context and doesn't hide the underlying net/http.Client, making it compatible with standard Go APIs. Also includes testing tools.",1.4k,,,
https://github.com/go-resty/resty,resty,resty - Simple HTTP and REST client for Go inspired by Ruby rest-client.,9.6k,,,
https://github.com/ddo/rq,rq,rq - A nicer interface for golang stdlib HTTP client.,51,,,
https://github.com/dghubble/sling,sling,sling - Sling is a Go HTTP client library for creating and sending API requests.,1.7k,,,
https://github.com/go-gl/gl,gl,gl - Go bindings for OpenGL (generated via glow).,1.1k,,,
https://github.com/go-gl/glfw,glfw,glfw - Go bindings for GLFW 3.,1.5k,,,
https://github.com/technohippy/go-glmatrix,go-glmatrix,go-glmatrix - Go port of glMatrix library.,9,,,
https://github.com/goxjs/gl,goxjs/gl,"goxjs/gl - Go cross-platform OpenGL bindings (OS X, Linux, Windows, browsers, iOS, Android).",175,,,
https://github.com/goxjs/glfw,goxjs/glfw,goxjs/glfw - Go cross-platform glfw library for creating an OpenGL context and receiving events.,81,,,
https://github.com/go-gl/mathgl,mathgl,"mathgl - Pure Go math package specialized for 3D math, with inspiration from GLM.",535,,,
https://github.com/stephenafamo/bob,bob,bob - SQL query builder and ORM/Factory generator for Go. Successor of SQLBoiler.,688,,,
https://github.com/uptrace/bun,bun,bun - SQL-first Golang ORM. Successor of go-pg.,3.4k,,,
https://github.com/Yiling-J/cacheme-go,cacheme,"cacheme - Schema based, typed Redis caching/memoize framework for Go.",24,,,
https://github.com/FrancoLiberali/cql,CQL,"CQL - Built on top of GORM, adds compile-time verified queries based on auto-generated code.",16,,,
https://github.com/facebook/ent,ent,"ent - An entity framework for Go. Simple, yet powerful ORM for modeling and querying data.",15.1k,,,
https://github.com/hashicorp/go-dbw,go-dbw,go-dbw - A simple package that encapsulates database operations.,13,,,
https://github.com/jschoedt/go-firestorm,go-firestorm,go-firestorm - A simple ORM for Google/Firebase Cloud Firestore.,50,,,
https://github.com/rushteam/gosql,go-sql,go-sql - A easy ORM for mysql.,178,,,
https://github.com/huandu/go-sqlbuilder,go-sqlbuilder,go-sqlbuilder - A flexible and powerful SQL string builder library plus a zero-config ORM.,1.2k,,,
https://github.com/gosuri/go-store,go-store,go-store - Simple and fast Redis backed key-value store library for Go.,112,,,
https://github.com/golobby/orm,golobby/orm,"golobby/orm - Simple, fast, type-safe, generic orm for developer happiness.",156,,,
https://github.com/go-gorm/gorm,GORM,"GORM - The fantastic ORM library for Golang, aims to be developer friendly.",36k,,,
https://github.com/xxjwxc/gormt,gormt,gormt - Mysql database to golang gorm struct.,2.3k,,,
https://github.com/go-gorp/gorp,gorp,"gorp - Go Relational Persistence, ORM-ish library for Go.",3.7k,,,
https://github.com/Fs02/grimoire,grimoire,"grimoire - Grimoire is a database access layer and validation for golang. (Support: MySQL, PostgreSQL and SQLite3).",162,,,
https://github.com/abrahambotros/lore,lore,lore - Simple and lightweight pseudo-ORM/pseudo-struct-mapping environment for Go.,14,,,
https://github.com/marlow/marlow,marlow,marlow - Generated ORM from project structs for compile time safety assurances.,14,,,
https://github.com/gobuffalo/pop,pop/soda,"pop/soda - Database migration, creation, ORM, etc... for MySQL, PostgreSQL, and SQLite.",1.4k,,,
https://github.com/prisma/prisma-client-go,Prisma,"Prisma - Prisma Client Go, Typesafe database access for Go.",2k,,,
https://github.com/go-reform/reform,reform,"reform - Better ORM for Go, based on non-empty interfaces and code generation.",1.4k,,,
https://github.com/go-rel/rel,rel,"rel - Modern Database Access Layer for Golang - Testable, Extendable and Crafted Into a Clean and Elegant API.",743,,,
https://github.com/volatiletech/sqlboiler,SQLBoiler,SQLBoiler - ORM generator. Generate a featureful and blazing-fast ORM tailored to your database schema.,6.5k,,,
https://github.com/upper/db,upper.io/db,upper.io/db - Single interface for interacting with different data sources through the use of adapters that wrap mature database drivers.,3.5k,,,
https://github.com/albrow/zoom,Zoom,Zoom - Blazing-fast datastore and querying engine built on Redis.,306,,,
https://github.com/golang/dep,dep,dep - Go dependency tool.,12.9k,,,
https://github.com/Masterminds/glide,glide,"glide - Manage your golang vendor and vendored packages with ease. Inspired by tools like Maven, Bundler, and Pip.",8.2k,,,
https://github.com/tools/godep,godep,"godep - dependency tool for go, godep helps build packages reproducibly by fixing their dependencies.",5.6k,,,
https://github.com/mattn/gom,gom,gom - Go Manager - bundle for go.,1.4k,,,
https://github.com/nitrous-io/goop,goop,"goop - Simple dependency manager for Go (golang), inspired by Bundler.",780,,,
https://github.com/lunny/gop,gop,gop - Build and manage your Go applications out of GOPATH.,49,,,
https://github.com/gpmgo/gopm,gopm,gopm - Go Package Manager.,2.5k,,,
https://github.com/kardianos/govendor,govendor,govendor - Go Package Manager. Go vendor tool that works with the standard vendor file.,4.9k,,,
https://github.com/pote/gpm,gpm,gpm - Barebones dependency manager for Go.,1.2k,,,
https://github.com/nao1215/gup,gup,"gup - Update binaries installed by ""go install"".",295,,,
https://github.com/VividCortex/johnny-deps,johnny-deps,johnny-deps - Minimal dependency version using Git.,214,,,
https://github.com/lucasepe/modgv,modgv,modgv - Converts 'go mod graph' output into Graphviz's DOT language.,481,,,
https://github.com/raydac/mvn-golang,mvn-golang,"mvn-golang - plugin that provides way for auto-loading of Golang SDK, dependency management and start build environment in Maven project infrastructure.",161,,,
https://github.com/jingweno/nut,nut,nut - Vendor Go dependencies.,232,,,
https://github.com/DamnWidget/VenGO,VenGO,VenGO - create and manage exportable isolated go virtual environments.,124,,,
https://github.com/nikolaydubina/go-instrument,go-instrument,go-instrument - Automatically add spans to all methods and functions.,154,,,
https://github.com/jaegertracing/jaeger,jaeger,jaeger - A distributed tracing system.,19.8k,,,
https://github.com/pixie-labs/pixie,pixie,pixie - No instrumentation tracing for Golang applications via eBPF.,5.4k,,,
https://github.com/pkg/profile,profile,profile - Simple profiling support package for Go.,2k,,,
https://github.com/arl/statsviz,statsviz,statsviz - Live visualization of your Go application runtime statistics.,3.2k,,,
https://github.com/kamilsk/tracer,tracer,"tracer - Simple, lightweight tracing.",85,,,
https://github.com/ccbrown/api-fu,api-fu,api-fu - Comprehensive GraphQL implementation.,55,,,
https://github.com/tomwright/dasel,dasel,"dasel - Query and update data structures using selectors from the command line. Comparable to jq/yq but supports JSON, YAML, TOML and XML with zero runtime dependencies.",5k,,,
https://github.com/thedevsaddam/gojsonq,gojsonq,gojsonq - A simple Go package to Query over JSON Data.,2.2k,,,
https://github.com/SeldonIO/goven,goven,goven - A drop-in query language for any database schema.,57,,,
https://github.com/99designs/gqlgen,gqlgen,gqlgen - go generate based graphql server library.,9.7k,,,
https://github.com/reaganiwadha/grapher,grapher,grapher - A GraphQL field builder utilizing Go generics with extra utilities and features.,3,,,
https://github.com/tmc/graphql,graphql,graphql - graphql parser + utilities.,57,,,
https://github.com/neelance/graphql-go,graphql,graphql - GraphQL server with a focus on ease of use.,4.6k,,,
https://github.com/graphql-go/graphql,graphql-go,graphql-go - Implementation of GraphQL for Go.,9.8k,,,
https://github.com/Zaba505/gws,gws,"gws - Apollos' ""GraphQL over Websocket"" client and server implementation.",7,,,
https://github.com/AsaiYusuke/jsonpath,jsonpath,jsonpath - A query library for retrieving part of JSON based on JSONPath syntax.,25,,,
https://github.com/elgs/jsonql,jsonql,jsonql - JSON query expression library in Golang.,274,,,
https://github.com/bhmj/jsonslice,jsonslice,jsonslice - Jsonpath queries with advanced filters.,85,,,
https://github.com/hashicorp/mql,mql,mql - Model Query Language (mql) is a query language for your database models.,40,,,
https://github.com/a8m/rql,rql,rql - Resource Query Language for REST API.,329,,,
https://github.com/timsolov/rest-query-parser,rqp,"rqp - Query Parser for REST API. Filtering, validations, both AND, OR operations are supported directly in the query.",72,,,
https://github.com/SonicRoshan/straf,straf,straf - Easily Convert Golang structs to GraphQL objects.,36,,,
https://github.com/leaanthony/debme,debme,debme - Create an embed.FS from an existing embed.FS subdirectory.,31,,,
https://github.com/mjibson/esc,esc,esc - Embeds files into Go programs and provides http.FileSystem interfaces to them.,639,,,
https://github.com/UnnoTed/fileb0x,fileb0x,"fileb0x - Simple tool to embed files in go with focus on ""customization"" and ease to use.",633,,,
https://github.com/omeid/go-resources,go-resources,go-resources - Unfancy resources embedding with Go.,176,,,
https://github.com/GeertJohan/go.rice,go.rice,"go.rice - go.rice is a Go package that makes working with resources such as HTML, JS, CSS, images, and templates very easy.",2.4k,,,
https://github.com/wlbr/mule,mule,"mule - Embed external resources like images, movies ... into Go source code to create single file binaries using go generate. Focused on simplicity.",15,,,
https://github.com/gobuffalo/packr,packr,packr - The simple and easy way to embed static files into Go binaries.,3.4k,,,
https://github.com/soypat/rebed,rebed,rebed - Recreate folder structures and files from Go 1.16's embed.FS type,29,,,
https://github.com/go-playground/statics,statics,statics - Embeds static resources into go files for single binary compilation + works with http.FileSystem + symlinks.,68,,,
https://github.com/rakyll/statik,statik,statik - Embeds static files into a Go executable.,3.7k,,,
https://github.com/wlbr/templify,templify,templify - Embed external template files into Go code to create single file binaries.,30,,,
https://github.com/shurcooL/vfsgen,vfsgen,vfsgen - Generates a vfsdata.go file that statically implements the given virtual filesystem.,983,,,
https://github.com/ndabAP/assocentity,assocentity,assocentity - Package assocentity returns the average distance from words to a given entity.,14,,,
https://github.com/seanhagen/bradleyterry,bradleyterry,bradleyterry - Provides a Bradley-Terry Model for pairwise comparisons.,9,,,
https://github.com/nikolaydubina/calendarheatmap,calendarheatmap,calendarheatmap - Calendar heatmap in plain Go inspired by Github contribution activity.,394,,,
https://github.com/vdobler/chart,chart,chart - Simple Chart Plotting library for Go. Supports many graphs types.,770,,,
https://github.com/rocketlaunchr/dataframe-go,dataframe-go,dataframe-go - Dataframes for machine-learning and statistics (similar to pandas).,1.1k,,,
https://github.com/db47h/decimal,decimal,decimal - Package decimal implements arbitrary-precision decimal floating-point arithmetic.,39,,,
https://github.com/soniah/evaler,evaler,evaler - Simple floating point arithmetic expression evaluator.,52,,,
https://github.com/VividCortex/ewma,ewma,ewma - Exponentially-weighted moving averages.,432,,,
https://github.com/skelterjohn/geom,geom,geom - 2D geometry for golang.,55,,,
https://github.com/mjibson/go-dsp,go-dsp,go-dsp - Digital Signal Processing for Go.,847,,,
https://github.com/milosgajdos/go-estimate,go-estimate,go-estimate - State estimation and filtering algorithms in Go.,110,,,
https://github.com/ThePaw/go-gt,go-gt,"go-gt - Graph theory algorithms written in ""Go"" language.",10,,,
https://github.com/soypat/godesim,godesim,godesim - Extended/multivariable ODE solver framework for event-based simulations with simple API.,23,,,
https://github.com/kzahedi/goent,goent,goent - GO Implementation of Entropy Measures.,34,,,
https://github.com/hmdsefi/gograph,gograph,gograph - A golang generic graph library that provides mathematical graph-theory and algorithms.,52,,,
https://github.com/VividCortex/gohistogram,gohistogram,gohistogram - Approximate histograms for data streams.,174,,,
https://github.com/gonum/gonum,gonum,"gonum - Gonum is a set of numeric libraries for the Go programming language. It contains libraries for matrices, statistics, optimization, and more.",7.4k,,,
https://github.com/gonum/plot,gonum/plot,gonum/plot - gonum/plot provides an API for building and drawing plots in Go.,2.7k,,,
https://github.com/gyuho/goraph,goraph,"goraph - Pure Go graph theory library(data structure, algorithm visualization).",733,,,
https://github.com/cpmech/gosl,gosl,"gosl - Go scientific library for linear algebra, FFT, geometry, NURBS, numerical methods, probabilities, optimisation, differential equations, and more.",1.8k,,,
https://github.com/OGFris/GoStats,GoStats,"GoStats - GoStats is an Open Source GoLang library for math statistics mostly used in Machine Learning domains, it covers most of the Statistical measures functions.",20,,,
https://github.com/yourbasic/graph,graph,graph - Library of basic graph algorithms.,693,,,
https://github.com/nikolaydubina/jsonl-graph,jsonl-graph,jsonl-graph - Tool to manipulate JSONL graphs with graphviz support.,72,,,
https://github.com/ChristopherRabotin/ode,ode,ode - Ordinary differential equation (ODE) solver which supports extended states and channel-based iteration stop conditions.,22,,,
https://github.com/paulmach/orb,orb,"orb - 2D geometry types with clipping, GeoJSON and Mapbox Vector Tile support.",856,,,
https://github.com/alixaxel/pagerank,pagerank,pagerank - Weighted PageRank algorithm implemented in Go.,81,,,
https://github.com/sgreben/piecewiselinear,piecewiselinear,piecewiselinear - Tiny linear interpolation library.,26,,,
https://github.com/claygod/PiHex,PiHex,"PiHex - Implementation of the ""Bailey-Borwein-Plouffe"" algorithm for the hexadecimal number Pi.",20,,,
https://github.com/khezen/rootfinding,rootfinding,rootfinding - root-finding algorithms library for finding roots of quadratic functions.,11,,,
https://github.com/james-bowman/sparse,sparse,"sparse - Go Sparse matrix formats for linear algebra supporting scientific and machine learning applications, compatible with gonum matrix libraries.",155,,,
https://github.com/montanaflynn/stats,stats,stats - Statistics package with common functions missing from the Golang standard library.,2.9k,,,
https://github.com/nytlabs/streamtools,streamtools,"streamtools - general purpose, graphical tool for dealing with streams of data.",1.3k,,,
https://github.com/DavidBelicza/TextRank,TextRank,"TextRank - TextRank implementation in Golang with extendable features (summarization, weighting, phrase extraction) and multithreading (goroutine) support.",200,,,
https://github.com/tchayen/triangolatte,triangolatte,triangolatte - 2D triangulation library. Allows translating lines and polygons (both based on points) to the language of GPUs.,36,,,
https://github.com/hlandau/acme,acmetool,acmetool - ACME (Let's Encrypt) client tool with automatic renewal.,2k,,,
https://github.com/cossacklabs/acra,acra,"acra - Network encryption proxy to protect database-based applications from data leaks: strong selective encryption, SQL injections prevention, intrusion detection system.",1.3k,,,
https://github.com/FiloSottile/age,age,"age - A simple, modern and secure encryption tool (and Go library) with small explicit keys, no config options, and UNIX-style composability.",15.7k,,,
https://github.com/andskur/argon2-hashing,argon2-hashing,argon2-hashing - light wrapper around Go's argon2 package that closely mirrors with Go's standard library Bcrypt and simple-scrypt package.,20,,,
https://github.com/raja/argon2pw,argon2pw,argon2pw - Argon2 password hash generation with constant-time password comparison.,89,,,
https://github.com/jaredfolkins/badactor,BadActor,"BadActor - In-memory, application-driven jailer built in the spirit of fail2ban.",323,,,
https://github.com/mariocandela/beelzebub,beelzebub,"beelzebub - A secure low code honeypot framework, leveraging AI for System Virtualization.",605,,,
https://github.com/anatol/booster,booster,booster - Fast initramfs generator with full-disk encryption support.,477,,,
https://github.com/Ullaakut/cameradar,Cameradar,Cameradar - Tool and library to remotely hack RTSP streams from surveillance cameras.,3.9k,,,
https://github.com/mvmaasakkers/certificates,certificates,certificates - An opinionated tool for generating tls certificates.,38,,,
https://github.com/caddyserver/certmagic,CertMagic,"CertMagic - Mature, robust, and powerful ACME client integration for fully-managed TLS certificate issuance and renewal.",4.9k,,,
https://github.com/corazawaf/coraza,Coraza,"Coraza - Enterprise-ready, modsecurity and OWASP CRS compatible WAF library.",2k,,,
https://github.com/golang-module/dongle,dongle,"dongle - A simple, semantic and developer-friendly golang package for encoding&decoding and encryption&decryption.",864,,,
https://github.com/bobg/encid,encid,encid - Encode and decode encrypted integer IDs.,2,,,
https://github.com/prashantgupta24/firewalld-rest,firewalld-rest,firewalld-rest - A rest application to dynamically update firewalld rules on a linux server.,338,,,
https://github.com/m1/go-generate-password,go-generate-password,go-generate-password - Password generator that can be used on the cli or as a library.,52,,,
https://github.com/tg123/go-htpasswd,go-htpasswd,go-htpasswd - Apache htpasswd Parser for Go.,36,,,
https://github.com/lane-c-wagner/go-password-validator,go-password-validator,go-password-validator - Password validator based on raw cryptographic entropy values.,485,,,
https://github.com/number571/go-peer,go-peer,go-peer - A software library for creating secure and anonymous decentralized systems.,205,,,
https://github.com/hillu/go-yara,go-yara,"go-yara - Go Bindings for YARA, the ""pattern matching swiss knife for malware researchers (and everyone else)"".",349,,,
https://github.com/plusvic/yara,YARA,"go-yara - Go Bindings for YARA, the ""pattern matching swiss knife for malware researchers (and everyone else)"".",136,,,
https://github.com/dwin/goArgonPass,goArgonPass,goArgonPass - Argon2 password hash and verification designed to be compatible with existing Python and PHP implementations.,17,,,
https://github.com/dwin/goSecretBoxPassword,goSecretBoxPassword,goSecretBoxPassword - A probably paranoid package for securely hashing and encrypting passwords.,59,,,
https://github.com/avahidi/interpol,Interpol,Interpol - Rule-based data generator for fuzzing and penetration testing.,4,,,
https://github.com/go-acme/lego,lego,lego - Pure Go ACME client library and CLI tool (for use with Let's Encrypt).,7.4k,,,
https://github.com/awnumar/memguard,memguard,memguard - A pure Go library for handling sensitive values in memory.,2.5k,,,
https://github.com/adrianosela/multikey,multikey,multikey - An n-out-of-N keys encryption/decryption framework based on Shamir's Secret Sharing algorithm.,4,,,
https://github.com/kevinburke/nacl,nacl,nacl - Go implementation of the NaCL set of API's.,544,,,
https://github.com/pjebs/optimus-go,optimus-go,optimus-go - ID hashing and Obfuscation using Knuth's Algorithm.,360,,,
https://github.com/hlandau/passlib,passlib,passlib - Futureproof password hashing library.,290,,,
https://github.com/zitadel/passwap,passwap,passwap - Provides a unified implementation between different password hashing algorithms,36,,,
https://github.com/rsjethani/secret,secret,"secret - Prevent your secrets from leaking into logs, std* etc.",27,,,
https://github.com/unrolled/secure,secure,secure - HTTP middleware for Go that facilitates some quick security wins.,2.2k,,,
https://github.com/xaionaro-go/secureio,secureio,"secureio - An keyexchanging+authenticating+encrypting wrapper and multiplexer for io.ReadWriteCloser based on XChaCha20-poly1305, ECDH and ED25519.",32,,,
https://github.com/elithrar/simple-scrypt,simple-scrypt,"simple-scrypt - Scrypt package with a simple, obvious API and automatic cost calibration built-in.",195,,,
https://github.com/ssh-vault/ssh-vault,ssh-vault,ssh-vault - encrypt/decrypt using ssh keys.,434,,,
https://github.com/adrianosela/sslmgr,sslmgr,sslmgr - SSL certificates made easy with a high level wrapper around acme/autocert.,26,,,
https://github.com/kitabisa/teler-waf,teler-waf,teler-waf - teler-waf is a Go HTTP middleware that provide teler IDS functionality to protect against web-based attacks and improve the security of Go-based web applications. It is highly configurable and easy to integrate into existing Go applications.,314,,,
https://github.com/cossacklabs/themis,themis,"themis - high-level cryptographic library for solving typical data security tasks (secure data storage, secure messaging, zero-knowledge proof authentication), available for 14 languages, best fit for multi-platform apps.",1.8k,,,
https://github.com/PromonLogicalis/asn1,asn1,asn1 - Asn.1 BER and DER encoding library for golang.,54,,,
https://github.com/glycerine/bambam,bambam,bambam - generator for Cap'n Proto schemas from go.,65,,,
https://github.com/32leaves/bel,bel,bel - Generate TypeScript interfaces from Go structs/interfaces. Useful for JSON RPC.,37,,,
https://github.com/ghostiam/binstruct,binstruct,binstruct - Golang binary decoder for mapping data into the structure.,92,,,
https://github.com/fxamacker/cbor,cbor,"cbor - Small, safe, and easy CBOR encoding and decoding library.",681,,,
https://github.com/pascaldekloe/colfer,colfer,colfer - Code generation for the Colfer binary format.,734,,,
https://github.com/jszwec/csvutil,csvutil,"csvutil - High Performance, idiomatic CSV record encoding and decoding to native Go structures.",907,,,
https://github.com/epiclabs-io/elastic,elastic,"elastic - Convert slices, maps or any other unknown value across different types at run-time, no matter what.",24,,,
https://github.com/huydang284/fixedwidth,fixedwidth,fixedwidth - Fixed-width text formatting (UTF-8 supported).,9,,,
https://github.com/o1egl/fwencoder,fwencoder,fwencoder - Fixed width file parser (encoding and decoding library) for Go.,26,,,
https://github.com/glycerine/go-capnproto,go-capnproto,go-capnproto - Cap'n Proto library and parser for go.,288,,,
https://github.com/ugorji/go,go-codec,"go-codec - High Performance, feature-Rich, idiomatic encode, decode and rpc library for msgpack, cbor and json, with runtime-based OR code-generation support.",1.8k,,,
https://github.com/sbourlon/go-lctree,go-lctree,go-lctree - Provides a CLI and primitives to serialize and deserialize LeetCode binary trees.,4,,,
https://github.com/gogo/protobuf,gogoprotobuf,gogoprotobuf - Protocol Buffers for Go with Gadgets.,5.6k,,,
https://github.com/golang/protobuf,goprotobuf,"goprotobuf - Go support, in the form of a library and protocol compiler plugin, for Google's protocol buffers.",9.6k,,,
https://github.com/raszia/gotiny,gotiny,"gotiny - Efficient Go serialization library, gotiny is almost as fast as serialization libraries that generate code.",17,,,
https://github.com/json-iterator/go,jsoniter,"jsoniter - High-performance 100% compatible drop-in replacement of ""encoding/json"".",13.2k,,,
https://github.com/mitchellh/mapstructure,mapstructure,mapstructure - Go library for decoding generic map values into native Go structures.,7.8k,,,
https://github.com/yvasiyarov/php_session_decoder,php_session_decoder,php_session_decoder - GoLang library for working with PHP session format and PHP Serialize/Unserialize functions.,161,,,
https://github.com/vimeda/pletter,pletter,pletter - A standard way to wrap a proto message for message brokers.,19,,,
https://github.com/tuvistavie/structomap,structomap,structomap - Library to easily and dynamically generate maps from static structures.,144,,,
https://github.com/recolude/unitpacking,unitpacking,unitpacking - Library to pack unit vectors into as fewest bytes as possible.,6,,,
https://github.com/xyproto/algernon,algernon,"algernon - HTTP/2 web server with built-in support for Lua, Markdown, GCSS and Amber.",2.7k,,,
https://github.com/caddyserver/caddy,Caddy,"Caddy - Caddy is an alternative, HTTP/2 web server that's easy to configure and use.",55.4k,,,
https://github.com/blind-oracle/cortex-tenant,cortex-tenant,cortex-tenant - Prometheus remote write proxy that adds add Cortex tenant ID header based on metric labels.,102,,,
https://github.com/cortesi/devd,devd,devd - Local webserver for developers.,3.4k,,,
https://github.com/Bilibili/discovery,discovery,discovery - A registry for resilient mid-tier load balancing and failover.,1.8k,,,
https://github.com/krotik/dudeldu,dudeldu,dudeldu - A simple SHOUTcast server.,144,,,
https://github.com/neotoolkit/dummy,dummy,dummy - Run mock server based off an API contract with one command.,178,,,
https://github.com/megaease/easegress,Easegress,Easegress - A cloud native high availability/performance traffic orchestration system with observability and extensibility.,5.7k,,,
https://github.com/etcd-io/etcd,etcd,etcd - Highly-available key value store for shared configuration and service discovery.,46.8k,,,
https://github.com/ironsmile/euterpe,Euterpe,Euterpe - Self-hosted music streaming server with built-in web UI and REST API.,519,,,
https://github.com/getfider/fider,Fider,Fider - Fider is an open platform to collect and organize customer feedback.,2.7k,,,
https://github.com/checkr/flagr,Flagr,Flagr - Flagr is an open-source feature flagging and A/B testing service.,2.4k,,,
https://github.com/markphelps/flipt,flipt,flipt - A self contained feature flag solution written in Go and Vue.js,3.4k,,,
https://github.com/thomaspoignant/go-feature-flag,go-feature-flag,"go-feature-flag - A simple, complete and lightweight self-hosted feature flag solution 100% Open Source.",1.2k,,,
https://github.com/fabiocicerchia/go-proxy-cache,go-proxy-cache,"go-proxy-cache - Simple Reverse Proxy with Caching, written in Go, using Redis.",120,,,
https://github.com/bmf-san/gondola,gondola,gondola - A YAML based golang reverse proxy.,4,,,
https://github.com/ortuman/jackal,jackal,jackal - An XMPP server written in Go.,1.4k,,,
https://github.com/rekby/lets-proxy2,lets-proxy2,lets-proxy2 - Reverse proxy for handle https with issue certificates in fly from lets-encrypt.,93,,,
https://github.com/minio/minio,minio,minio - Minio is a distributed object storage server.,45.3k,,,
https://github.com/sinhashubham95/moxy,Moxy,"Moxy - Moxy is a simple mocker and proxy application server, you can create mock endpoints as well as proxy requests in case no mock exists for the endpoint.",12,,,
https://github.com/blind-oracle/nginx-prometheus,nginx-prometheus,nginx-prometheus - Nginx log parser and exporter to Prometheus.,41,,,
https://github.com/pocketbase/pocketbase,pocketbase,"pocketbase - PocketBase is a realtime backend in 1 file consisting of embedded database (SQLite) with realtime subscriptions, built-in auth management and much more.",35.8k,,,
https://github.com/camgraff/protoxy,protoxy,protoxy - A proxy server that converts JSON request bodies to Protocol Buffers.,35,,,
https://github.com/blind-oracle/psql-streamer,psql-streamer,psql-streamer - Stream database events from PostgreSQL to Kafka.,58,,,
https://github.com/blind-oracle/riemann-relay,riemann-relay,riemann-relay - Relay to load-balance Riemann events and/or convert them to Carbon.,2,,,
https://github.com/spiral/roadrunner,RoadRunner,"RoadRunner - High-performance PHP application server, load-balancer and process manager.",7.8k,,,
https://github.com/drakkan/sftpgo,SFTPGo,SFTPGo - Fully featured and highly configurable SFTP server with optional FTP/S and WebDAV support. It can serve local filesystem and Cloud Storage backends such as S3 and Google Cloud Storage.,8.5k,,,
https://github.com/leberKleber/simple-jwt-provider,simple-jwt-provider,"simple-jwt-provider - Simple and lightweight provider which exhibits JWTs, supports login, password-reset (via mail) and user management.",39,,,
https://github.com/tricksterproxy/trickster,Trickster,Trickster - HTTP reverse proxy cache and time series accelerator.,2k,,,
https://github.com/charmbracelet/wish,Wish,"Wish - Make SSH apps, just like that!",3.2k,,,
https://github.com/reugn/go-streams,go-streams,go-streams - Go stream processing library.,1.8k,,,
https://github.com/primetalk/goio,goio,"goio - An implementation of IO, Stream, Fiber for Golang, inspired by awesome Scala libraries cats and fs2.",81,,,
https://github.com/whitaker-io/machine,machine,machine - Go library for writing and generating stream workers with built in metrics and traceability.,147,,,
https://github.com/youthlin/stream,stream,"stream - Go Stream, like Java 8 Stream: Filter/Map/FlatMap/Peek/Sorted/ForEach/Reduce...",87,,,
https://github.com/benbjohnson/ego,ego,ego - Lightweight templating language that lets you write templates in Go. Templates are translated into Go and compiled.,578,,,
https://github.com/dannyvankooten/extemplate,extemplate,extemplate - Tiny wrapper around html/template to allow for easy file-based template inheritance.,57,,,
https://github.com/valyala/fasttemplate,fasttemplate,fasttemplate - Simple and fast template engine. Substitutes template placeholders up to 10x faster than text/template.,815,,,
https://github.com/m1/gospin,gospin,"gospin - Article spinning and spintax/spinning syntax engine, useful for A/B, testing pieces of text/articles and creating more natural conversations.",55,,,
https://github.com/goradd/got,got,"got - A Go code generator inspired by Hero and Fasttemplate. Has include files, custom tag definitions, injected Go code, language translation, and more.",28,,,
https://github.com/foolin/goview,goview,"goview - Goview is a lightweight, minimalist and idiomatic template library based on golang html/template for building Go web application.",410,,,
https://github.com/CloudyKit/jet,jet,jet - Jet template engine.,1.2k,,,
https://github.com/osteele/liquid,liquid,liquid - Go implementation of Shopify Liquid templates.,277,,,
https://github.com/johnfercher/maroto,maroto,maroto - A maroto way to create PDFs. Maroto is inspired in Bootstrap and uses gofpdf. Fast and simple.,1.5k,,,
https://github.com/flosch/pongo2,pongo2,pongo2 - Django-like template-engine for Go.,2.8k,,,
https://github.com/valyala/quicktemplate,quicktemplate,"quicktemplate - Fast, powerful, yet easy to use template engine. Converts templates into Go code and then compiles it.",3k,,,
https://github.com/aymerick/raymond,raymond,raymond - Complete handlebars implementation in Go.,588,,,
https://github.com/sipin/gorazor,Razor,Razor - Razor view engine for Golang.,847,,,
https://github.com/robfig/soy,Soy,"Soy - Closure templates (aka Soy templates) for Go, following the official spec.",171,,,
